pid,param,value,.lower,.upper,.width,.point,.interval
085,B_lRnovel,1.91634142,1.1471442265,2.72050811975,0.95,median,qi
085,sv_lMTRUE,0.9291392,0.7490097290000001,1.1571373907499998,0.95,median,qi
085,t0,0.21689101500000002,0.09953777125,0.3557469862499999,0.95,median,qi
085,v_Slearned_lMFALSE,3.268127025,2.3519894405,4.182979354,0.95,median,qi
085,v_Slearned_lMTRUE,3.20912173,2.3288235745000003,4.057692241000001,0.95,median,qi
085,v_Snovel_lMFALSE,2.48217462,1.5744910782500001,3.3411604359999996,0.95,median,qi
085,v_Snovel_lMTRUE,3.8099778950000003,2.89377127775,4.729548278999999,0.95,median,qi
087,A,1.329789685,0.667356062,2.2639766797500003,0.95,median,qi
087,B_lRlearned,1.4155376450000001,1.04677127175,1.8295784360000003,0.95,median,qi
087,B_lRnovel,3.2379632550000004,2.5574883794999996,3.9712852255,0.95,median,qi
087,sv_lMTRUE,0.9456844200000001,0.7571088975,1.1733573705,0.95,median,qi
087,t0,0.072482305,0.0514958135,0.11443525325,0.95,median,qi
087,v_Slearned_lMFALSE,3.133492005,2.27382392825,4.02164087475,0.95,median,qi
087,v_Slearned_lMTRUE,2.583560705,1.9382906780000002,3.305630902249999,0.95,median,qi
087,v_Snovel_lMFALSE,1.406137925,0.7174162430000004,2.1103850989999997,0.95,median,qi
087,v_Snovel_lMTRUE,4.01577832,3.1800193245,4.91134742675,0.95,median,qi
089,A,1.587456185,0.62179824675,2.849765802499999,0.95,median,qi
089,B_lRlearned,3.7997965249999996,2.8501853707500002,4.730445765000001,0.95,median,qi
089,B_lRnovel,2.766329335,1.9362115252500003,3.5442673845,0.95,median,qi
089,sv_lMTRUE,0.9872668,0.7922448992500001,1.222049001,0.95,median,qi
089,t0,0.159929665,0.07289057700000003,0.29376284724999996,0.95,median,qi
089,v_Slearned_lMFALSE,3.05557943,2.2546084815000005,3.9023524097499993,0.95,median,qi
089,v_Slearned_lMTRUE,4.10796307,3.2679956320000003,4.9657502185,0.95,median,qi
089,v_Snovel_lMFALSE,3.3279477650000002,2.4312162675,4.238359837,0.95,median,qi
089,v_Snovel_lMTRUE,4.02490661,3.1721445852500003,4.92041717975,0.95,median,qi
090,A,2.336068235,0.9866459250000003,3.44280062975,0.95,median,qi
090,B_lRlearned,2.528452795,1.242329803,3.9266521595,0.95,median,qi
090,B_lRnovel,2.99965051,1.567857479,4.5214213365000004,0.95,median,qi
090,sv_lMTRUE,0.883726245,0.7035457477500001,1.1012169360000001,0.95,median,qi
090,t0,0.350650035,0.12829309625,0.57854889375,0.95,median,qi
090,v_Slearned_lMFALSE,3.6397270849999996,2.657525601,4.5913125075,0.95,median,qi
090,v_Slearned_lMTRUE,4.0289128299999994,3.0930160352500007,4.8965509875,0.95,median,qi
090,v_Snovel_lMFALSE,3.11950836,2.1835795525,4.00674400175,0.95,median,qi
090,v_Snovel_lMTRUE,4.41218878,3.40849546475,5.369097701,0.95,median,qi
091,A,1.31567221,0.660634622,2.3933946664999985,0.95,median,qi
091,B_lRlearned,1.28196561,0.995266459,1.61221181875,0.95,median,qi
091,B_lRnovel,1.07180077,0.78755658225,1.4142555722499999,0.95,median,qi
091,sv_lMTRUE,0.6503734800000001,0.53165590075,0.80048040275,0.95,median,qi
091,t0,0.05855027,0.05035299325,0.08615441899999997,0.95,median,qi
091,v_Slearned_lMFALSE,0.77277372,0.08382992225000009,1.5697986797499999,0.95,median,qi
091,v_Slearned_lMTRUE,2.23146265,1.70604618475,2.9288912625,0.95,median,qi
091,v_Snovel_lMFALSE,1.556946315,0.906090095,2.337119933,0.95,median,qi
091,v_Snovel_lMTRUE,1.486223375,0.9625302545000001,2.1728388849999996,0.95,median,qi
093,A,2.825298455,0.8607282057500002,4.3230135267500005,0.95,median,qi
093,B_lRlearned,2.878182065,1.7313010017500003,3.70507612125,0.95,median,qi
093,B_lRnovel,2.99858341,1.6940898207500001,4.0015607077499995,0.95,median,qi
093,sv_lMTRUE,0.876841625,0.68915667925,1.103437475,0.95,median,qi
093,t0,0.162069835,0.06225110725,0.39665219124999984,0.95,median,qi
093,v_Slearned_lMFALSE,3.129041405,2.0246226117500004,4.133389462,0.95,median,qi
093,v_Slearned_lMTRUE,4.137529925,3.0577231467500003,5.09812221225,0.95,median,qi
093,v_Snovel_lMFALSE,3.38458177,2.33065631375,4.34677113775,0.95,median,qi
093,v_Snovel_lMTRUE,3.9402472250000002,2.7858065740000004,4.9563251475,0.95,median,qi
094,A,3.730292315,2.4446126247500004,4.865749334249999,0.95,median,qi
094,B_lRlearned,2.4910958350000003,1.6189198067500001,3.30870048075,0.95,median,qi
094,B_lRnovel,3.905886295,2.8435478705,5.002787388,0.95,median,qi
094,sv_lMTRUE,0.9416918750000001,0.71574319625,1.22908009375,0.95,median,qi
094,t0,0.18078554,0.073247203,0.32163260149999995,0.95,median,qi
094,v_Slearned_lMFALSE,4.277504244999999,3.3903874865000003,5.184411595249999,0.95,median,qi
094,v_Slearned_lMTRUE,4.28053367,3.5185517615,5.039381262,0.95,median,qi
094,v_Snovel_lMFALSE,3.5739870849999997,2.78253893125,4.3831263192500005,0.95,median,qi
094,v_Snovel_lMTRUE,4.92073418,4.044110828,5.7963894715,0.95,median,qi
096,A,1.3081823,0.7570174372500001,2.01408917025,0.95,median,qi
096,B_lRlearned,1.99091929,1.6112658832500002,2.4049940687499998,0.95,median,qi
096,B_lRnovel,3.2367228949999998,2.512976143,4.048637869,0.95,median,qi
096,sv_lMTRUE,0.70518704,0.5722599085000001,0.8744046827499999,0.95,median,qi
096,t0,0.06476913000000001,0.050710391,0.10756624774999998,0.95,median,qi
096,v_Slearned_lMFALSE,2.8518677500000003,2.01609993775,3.75622336175,0.95,median,qi
096,v_Slearned_lMTRUE,2.8916063100000002,2.3692578267499997,3.48993816225,0.95,median,qi
096,v_Snovel_lMFALSE,2.78302438,2.18514560475,3.43345977025,0.95,median,qi
096,v_Snovel_lMTRUE,3.42928943,2.64595751525,4.259718513,0.95,median,qi
097,A,2.0799426050000003,1.1740153487499998,3.6477837264999997,0.95,median,qi
097,B_lRlearned,0.486021905,0.32656363625,0.6812721215,0.95,median,qi
097,B_lRnovel,0.73759488,0.5127359890000001,1.0177648979999998,0.95,median,qi
097,sv_lMTRUE,0.7793539,0.6148313865,0.9980207114999998,0.95,median,qi
097,t0,0.07426842,0.051586941250000004,0.116476654,0.95,median,qi
097,v_Slearned_lMFALSE,1.89154547,1.0732358419999999,2.8592090837499997,0.95,median,qi
097,v_Slearned_lMTRUE,1.898017225,1.1853270872500004,2.8353148397499996,0.95,median,qi
097,v_Snovel_lMFALSE,1.732336305,0.86954329075,2.7326619735,0.95,median,qi
097,v_Snovel_lMTRUE,2.220305375,1.4815828082500002,3.19517957825,0.95,median,qi
098,A,3.74156207,2.2635096577500002,5.0812838542500005,0.95,median,qi
098,B_lRlearned,1.5249161500000001,0.7793378767500001,2.3936407409999996,0.95,median,qi
098,B_lRnovel,1.908420515,1.0333796605,2.8924948602499994,0.95,median,qi
098,sv_lMTRUE,0.8782437750000001,0.6821047357500001,1.12575400625,0.95,median,qi
098,t0,0.252935135,0.09246989900000001,0.40513688725,0.95,median,qi
098,v_Slearned_lMFALSE,3.62479465,2.5833069837500005,4.579542441750001,0.95,median,qi
098,v_Slearned_lMTRUE,3.74156922,2.7424981765000003,4.6232414135,0.95,median,qi
098,v_Snovel_lMFALSE,3.197515685,2.17845375575,4.1325997655,0.95,median,qi
098,v_Snovel_lMTRUE,4.04970307,2.9775604787500005,5.0211753905,0.95,median,qi
099,A,3.087787565,1.63097653675,4.23660282925,0.95,median,qi
099,B_lRlearned,1.932862705,1.1220053972500001,2.6962348707499992,0.95,median,qi
099,B_lRnovel,2.9177579700000003,1.903692068,3.82943038625,0.95,median,qi
099,sv_lMTRUE,0.8225613,0.6415545175000001,1.04156280775,0.95,median,qi
099,t0,0.1831434,0.07086071275000001,0.34872922824999997,0.95,median,qi
099,v_Slearned_lMFALSE,3.804597685,2.8631974917500003,4.703469466,0.95,median,qi
099,v_Slearned_lMTRUE,3.48491211,2.5866724160000003,4.2962998175000005,0.95,median,qi
099,v_Snovel_lMFALSE,2.42460176,1.5404169342500003,3.2526319252499998,0.95,median,qi
099,v_Snovel_lMTRUE,4.481276885,3.5058519580000005,5.39000166125,0.95,median,qi
100,A,1.001009365,0.49531557425,1.7717586297499999,0.95,median,qi
100,B_lRlearned,1.6392547450000001,1.24168634225,2.0876963844999996,0.95,median,qi
100,B_lRnovel,1.8645226400000001,1.405041642,2.35162396,0.95,median,qi
100,sv_lMTRUE,0.651550305,0.524324312,0.8150849312499999,0.95,median,qi
100,t0,0.07863974,0.051977922,0.15342628899999997,0.95,median,qi
100,v_Slearned_lMFALSE,2.06492158,1.3680321052500002,2.8317038589999997,0.95,median,qi
100,v_Slearned_lMTRUE,2.5198370900000002,1.9444145609999999,3.2166793032499994,0.95,median,qi
100,v_Snovel_lMFALSE,1.595707495,0.8934006990000004,2.34591277075,0.95,median,qi
100,v_Snovel_lMTRUE,2.832358,2.2020148890000004,3.58897413075,0.95,median,qi
101,A,0.72552447,0.293181963,1.5649803159999998,0.95,median,qi
101,B_lRlearned,2.02303238,1.2393596,2.8923512637499997,0.95,median,qi
101,B_lRnovel,1.810453215,1.0859128275000003,2.62812367525,0.95,median,qi
101,sv_lMTRUE,0.9394906949999999,0.7639235274999999,1.14985240925,0.95,median,qi
101,t0,0.25532003000000003,0.1288621365,0.38734823225,0.95,median,qi
101,v_Slearned_lMFALSE,2.45757001,1.6296652772500002,3.3194974075,0.95,median,qi
101,v_Slearned_lMTRUE,2.973839765,2.1402801247500003,3.84570296325,0.95,median,qi
101,v_Snovel_lMFALSE,1.96409834,1.0229988710000002,2.8908099244999996,0.95,median,qi
101,v_Snovel_lMTRUE,3.23547591,2.41714418325,4.125758524999999,0.95,median,qi
102,A,1.5171101299999998,1.0220755145000002,2.1283929985,0.95,median,qi
102,B_lRlearned,1.245196505,0.9723887522500001,1.536862596,0.95,median,qi
102,B_lRnovel,1.12741384,0.8282727655000001,1.48989969325,0.95,median,qi
102,sv_lMTRUE,0.84847666,0.6794261945000001,1.06252966575,0.95,median,qi
102,t0,0.061219755,0.05058903025,0.0881130305,0.95,median,qi
102,v_Slearned_lMFALSE,2.16674667,1.4611723250000004,2.94139840775,0.95,median,qi
102,v_Slearned_lMTRUE,2.8256690200000003,2.2434427997500004,3.455131755,0.95,median,qi
102,v_Snovel_lMFALSE,2.438845645,1.797354315,3.1042928452499994,0.95,median,qi
102,v_Snovel_lMTRUE,2.54634574,1.8957187687500001,3.3027645357499997,0.95,median,qi
104,A,2.890025605,1.5946136080000004,4.04140704575,0.95,median,qi
104,B_lRlearned,2.458722335,1.7580097190000001,3.10074011325,0.95,median,qi
104,B_lRnovel,3.12101869,2.3149225795000006,3.9010429652499994,0.95,median,qi
104,sv_lMTRUE,0.784723965,0.6169050925,0.9852768624999999,0.95,median,qi
104,t0,0.11963004999999999,0.05638108875,0.23569727799999998,0.95,median,qi
104,v_Slearned_lMFALSE,3.738724435,2.800946762,4.6512483512500005,0.95,median,qi
104,v_Slearned_lMTRUE,3.71483146,2.8796774789999997,4.5303470405,0.95,median,qi
104,v_Snovel_lMFALSE,3.2616629599999998,2.40950593825,4.10896489925,0.95,median,qi
104,v_Snovel_lMTRUE,4.08859054,3.1547323602500006,4.9936218412499995,0.95,median,qi
105,A,0.96791524,0.39426855075000006,1.8286238607499996,0.95,median,qi
105,B_lRlearned,1.138362515,0.635106465,1.8528558799999997,0.95,median,qi
105,B_lRnovel,2.21105045,1.47813631375,3.14448811775,0.95,median,qi
105,sv_lMTRUE,1.02565661,0.8293718737500001,1.2706279894999997,0.95,median,qi
105,t0,0.34325711999999997,0.21495691775,0.45077874375000004,0.95,median,qi
105,v_Slearned_lMFALSE,3.4579693750000002,2.5593256967500007,4.39601909975,0.95,median,qi
105,v_Slearned_lMTRUE,2.6292159049999997,1.7898129047500004,3.51560920725,0.95,median,qi
105,v_Snovel_lMFALSE,1.9253532899999999,1.0594838197500003,2.7994146504999993,0.95,median,qi
105,v_Snovel_lMTRUE,3.94448423,3.06282885325,4.8912931442500005,0.95,median,qi
106,A,4.24483387,2.7924369440000003,5.5028838895,0.95,median,qi
106,B_lRlearned,2.82269592,1.9431259834999999,3.71039770875,0.95,median,qi
106,B_lRnovel,2.2450404099999997,1.4334164225,3.0017843159999997,0.95,median,qi
106,sv_lMTRUE,0.909925925,0.7058595262500001,1.17182777925,0.95,median,qi
106,t0,0.175242315,0.07070428875000001,0.31039039700000004,0.95,median,qi
106,v_Slearned_lMFALSE,3.900813,2.9882095852500004,4.776299838,0.95,median,qi
106,v_Slearned_lMTRUE,4.33578068,3.43077983025,5.183625140999999,0.95,median,qi
106,v_Snovel_lMFALSE,3.91823642,2.9988291129999998,4.8414854819999995,0.95,median,qi
106,v_Snovel_lMTRUE,4.388103815,3.47334924525,5.2626253822499995,0.95,median,qi
107,A,0.8617636900000001,0.321295868,1.988871972,0.95,median,qi
107,B_lRlearned,1.159271025,0.70504480375,1.6743724857499998,0.95,median,qi
107,B_lRnovel,1.6952705899999998,1.0748288202499998,2.383504694249999,0.95,median,qi
107,sv_lMTRUE,0.835228115,0.6591634897499999,1.0457578945,0.95,median,qi
107,t0,0.19069693,0.097606777,0.29906356524999994,0.95,median,qi
107,v_Slearned_lMFALSE,2.2169856350000003,1.338203486,3.2063426189999995,0.95,median,qi
107,v_Slearned_lMTRUE,2.692044645,1.9603001082500002,3.63640436325,0.95,median,qi
107,v_Snovel_lMFALSE,1.85744856,1.06784171275,2.7765400584999993,0.95,median,qi
107,v_Snovel_lMTRUE,2.9640116250000004,2.138108671,3.9544353797499996,0.95,median,qi
108,A,1.951229745,0.7878795900000001,3.29258742525,0.95,median,qi
108,B_lRlearned,2.069687885,1.5747334782500002,2.6224855244999996,0.95,median,qi
108,B_lRnovel,1.9512698199999998,1.4054178335,2.57853599275,0.95,median,qi
108,sv_lMTRUE,0.84902171,0.6631724465,1.0798753272500001,0.95,median,qi
108,t0,0.06772139499999999,0.05090978325000001,0.1137163065,0.95,median,qi
108,v_Slearned_lMFALSE,2.0311512599999997,1.1586383462500003,2.9870311755,0.95,median,qi
108,v_Slearned_lMTRUE,3.23831924,2.4068836445,4.1696187057500005,0.95,median,qi
108,v_Snovel_lMFALSE,2.082255075,1.2235652885000001,2.995464688,0.95,median,qi
108,v_Snovel_lMTRUE,3.02299282,2.16688603875,3.9995782525,0.95,median,qi
109,A,0.5344573100000001,0.25518059925000003,1.0617363665,0.95,median,qi
109,B_lRlearned,1.500718525,0.9861832912500003,2.1325866542500003,0.95,median,qi
109,B_lRnovel,0.932423175,0.5550639775,1.435118282,0.95,median,qi
109,sv_lMTRUE,0.92692113,0.7637066010000001,1.128385053,0.95,median,qi
109,t0,0.26330003999999996,0.16684375025,0.34965555125,0.95,median,qi
109,v_Slearned_lMFALSE,1.96900009,1.25748946325,2.729087494249999,0.95,median,qi
109,v_Slearned_lMTRUE,2.831887175,2.1059580387500003,3.6153251287500003,0.95,median,qi
109,v_Snovel_lMFALSE,2.1580244100000003,1.3463860527500002,3.0056692784999997,0.95,median,qi
109,v_Snovel_lMTRUE,2.437050875,1.75688283525,3.200373253749999,0.95,median,qi
110,A,3.529129715,2.18481663575,4.687920704500001,0.95,median,qi
110,B_lRlearned,2.344374425,1.34160304675,3.27819611725,0.95,median,qi
110,B_lRnovel,2.8344527900000003,1.7043262120000002,3.88369577275,0.95,median,qi
110,sv_lMTRUE,0.9337329400000001,0.72191857525,1.19909445975,0.95,median,qi
110,t0,0.22252767,0.08283324275000005,0.40318410849999997,0.95,median,qi
110,v_Slearned_lMFALSE,3.73945022,2.83402441,4.625869906999999,0.95,median,qi
110,v_Slearned_lMTRUE,4.16498299,3.3189761135,4.986294603,0.95,median,qi
110,v_Snovel_lMFALSE,3.378579925,2.5492983160000007,4.232394857,0.95,median,qi
110,v_Snovel_lMTRUE,4.569717605,3.6461298385,5.4469455595,0.95,median,qi
111,A,1.12768179,0.4157243887500002,2.3657202474999997,0.95,median,qi
111,B_lRlearned,2.570966685,1.75698830525,3.3893298552499997,0.95,median,qi
111,B_lRnovel,2.243589865,1.5761275597500002,2.8581840327499997,0.95,median,qi
111,sv_lMTRUE,0.98543556,0.8060849617500001,1.21359651325,0.95,median,qi
111,t0,0.14022057500000001,0.06669277900000002,0.25703349724999996,0.95,median,qi
111,v_Slearned_lMFALSE,3.07702528,2.2880674315000005,3.994017820999999,0.95,median,qi
111,v_Slearned_lMTRUE,3.077613435,2.1889351817500002,4.023435108249999,0.95,median,qi
111,v_Snovel_lMFALSE,2.1093680050000003,1.1385609702500004,3.08674493325,0.95,median,qi
111,v_Snovel_lMTRUE,3.655260955,2.854564984,4.61576493075,0.95,median,qi
113,A,0.764844395,0.30372771575000007,1.6622335539999997,0.95,median,qi
113,B_lRlearned,1.577543855,0.99932024825,2.2317596694999997,0.95,median,qi
113,B_lRnovel,1.169322655,0.68762028375,1.69568587825,0.95,median,qi
113,sv_lMTRUE,0.8922668,0.7289208144999999,1.094933419,0.95,median,qi
113,t0,0.18527232,0.095601525,0.28706169574999996,0.95,median,qi
113,v_Slearned_lMFALSE,2.452679845,1.6604000125,3.3605327212499994,0.95,median,qi
113,v_Slearned_lMTRUE,2.580795635,1.7773059330000005,3.4725147487499997,0.95,median,qi
113,v_Snovel_lMFALSE,1.87202209,0.9475838700000003,2.81447497375,0.95,median,qi
113,v_Snovel_lMTRUE,2.776275055,2.005575903,3.6801921577499996,0.95,median,qi
114,A,3.2525403600000002,2.0929498997500002,4.528755116749999,0.95,median,qi
114,B_lRlearned,1.5388876649999998,1.09200485275,2.0470239895,0.95,median,qi
114,B_lRnovel,2.792696975,2.169145233,3.46519112525,0.95,median,qi
114,sv_lMTRUE,0.91420748,0.712030692,1.1683420189999998,0.95,median,qi
114,t0,0.07512258499999999,0.05148248475,0.12724815625,0.95,median,qi
114,v_Slearned_lMFALSE,3.754933185,2.8346987054999997,4.69275349275,0.95,median,qi
114,v_Slearned_lMTRUE,3.041264685,2.232611644000001,3.86150324725,0.95,median,qi
114,v_Snovel_lMFALSE,2.2392924350000003,1.4620047792500002,3.0456881885,0.95,median,qi
114,v_Snovel_lMTRUE,4.270475015000001,3.31391787525,5.22106790475,0.95,median,qi
115,A,3.577289685,2.0780165837500006,4.8179108269999995,0.95,median,qi
115,B_lRlearned,2.197112165,1.3403030527500004,2.94932687025,0.95,median,qi
115,B_lRnovel,2.91153443,1.8517279215,3.835453888249999,0.95,median,qi
115,sv_lMTRUE,0.87087599,0.676071631,1.1094405495,0.95,median,qi
115,t0,0.17381992000000002,0.06792559325,0.34233841325,0.95,median,qi
115,v_Slearned_lMFALSE,3.88095572,2.94864969,4.79324925075,0.95,median,qi
115,v_Slearned_lMTRUE,3.8708615049999997,2.9787236265000008,4.689468761749999,0.95,median,qi
115,v_Snovel_lMFALSE,3.164100275,2.3017614037500005,3.9903760837499997,0.95,median,qi
115,v_Snovel_lMTRUE,4.452112469999999,3.494704096,5.340425752,0.95,median,qi
116,A,2.188287025,1.0296996032500005,3.2433483152499996,0.95,median,qi
116,B_lRlearned,1.80067323,1.18771498,2.41612455,0.95,median,qi
116,B_lRnovel,2.12007126,1.4679143582500005,2.7342719712499997,0.95,median,qi
116,sv_lMTRUE,0.894486585,0.70466989475,1.1246663535,0.95,median,qi
116,t0,0.126547725,0.06054448325000001,0.2378378755,0.95,median,qi
116,v_Slearned_lMFALSE,3.16477117,2.3204544929999997,4.03009770675,0.95,median,qi
116,v_Slearned_lMTRUE,3.14370183,2.2763144782500007,3.9841075622499997,0.95,median,qi
116,v_Snovel_lMFALSE,2.0509467700000004,1.1512205285000001,2.9010142619999995,0.95,median,qi
116,v_Snovel_lMTRUE,3.97786538,3.08621464425,4.870969283999999,0.95,median,qi
117,A,1.195194385,0.40400051324999997,2.5596788765,0.95,median,qi
117,B_lRlearned,1.97596626,1.1547413495000003,2.7475728644999995,0.95,median,qi
117,B_lRnovel,2.7924417549999996,1.7533419540000001,3.76333578125,0.95,median,qi
117,sv_lMTRUE,0.94003457,0.75510232875,1.1579785382499999,0.95,median,qi
117,t0,0.21466434499999998,0.09843757350000006,0.37463322549999994,0.95,median,qi
117,v_Slearned_lMFALSE,2.935780845,1.9169807749999999,3.96953130025,0.95,median,qi
117,v_Slearned_lMTRUE,3.30173112,2.4105335192500004,4.227628181749999,0.95,median,qi
117,v_Snovel_lMFALSE,2.4221827200000003,1.508768395,3.3353622244999994,0.95,median,qi
117,v_Snovel_lMTRUE,3.743232485,2.7428916230000002,4.78677931125,0.95,median,qi
118,A,4.13254487,2.8535145290000004,5.428434267749999,0.95,median,qi
118,B_lRlearned,2.089246185,1.3721929940000002,2.74290259425,0.95,median,qi
118,B_lRnovel,2.40084157,1.62704879175,3.0887017742499996,0.95,median,qi
118,sv_lMTRUE,0.875226685,0.6809901835000001,1.1193962627499998,0.95,median,qi
118,t0,0.12764409999999998,0.05863697525,0.25656795174999986,0.95,median,qi
118,v_Slearned_lMFALSE,3.694207555,2.8314722407499997,4.588711290499999,0.95,median,qi
118,v_Slearned_lMTRUE,3.86555187,3.01928787675,4.6995349025,0.95,median,qi
118,v_Snovel_lMFALSE,3.50892648,2.6351265492500002,4.39877940875,0.95,median,qi
118,v_Snovel_lMTRUE,4.2007322049999996,3.3292950560000003,5.07006475,0.95,median,qi
119,A,0.780126055,0.2859019355,1.98512979975,0.95,median,qi
119,B_lRlearned,2.44354769,1.5652873630000004,3.2630286589999997,0.95,median,qi
119,B_lRnovel,2.831653255,1.8638747872500003,3.7342868215,0.95,median,qi
119,sv_lMTRUE,0.89157609,0.713729414,1.102686506,0.95,median,qi
119,t0,0.17953117000000002,0.077101356,0.34325329624999995,0.95,median,qi
119,v_Slearned_lMFALSE,2.4399474,1.55819628,3.3639047415,0.95,median,qi
119,v_Slearned_lMTRUE,2.9926287350000003,2.1896752525000003,3.8744345109999996,0.95,median,qi
119,v_Snovel_lMFALSE,1.7003338600000002,0.8086729515000002,2.6161703037499997,0.95,median,qi
119,v_Snovel_lMTRUE,3.5705048699999997,2.7024576727500005,4.5329780492500005,0.95,median,qi
120,A,1.135656105,0.36733850725000006,2.7938232514999988,0.95,median,qi
120,B_lRlearned,1.343682645,0.8098809695000001,1.8855099064999998,0.95,median,qi
120,B_lRnovel,3.112474255,2.2070487325000006,3.9955252665,0.95,median,qi
120,sv_lMTRUE,0.8491657050000001,0.6891069662500001,1.0510550925,0.95,median,qi
120,t0,0.16145526,0.07081855100000001,0.30177664099999996,0.95,median,qi
120,v_Slearned_lMFALSE,3.2953292100000002,2.3470415317500004,4.396638618,0.95,median,qi
120,v_Slearned_lMTRUE,2.275316805,1.5100643930000002,3.31120552925,0.95,median,qi
120,v_Snovel_lMFALSE,1.338498365,0.48236394725000004,2.3457636875,0.95,median,qi
120,v_Snovel_lMTRUE,3.82006069,2.89819911125,4.930222525999999,0.95,median,qi
121,A,2.70287185,0.95178767575,4.046897879,0.95,median,qi
121,B_lRlearned,2.51671008,1.5573825145,3.3219349652499996,0.95,median,qi
121,B_lRnovel,3.4522356800000003,2.281209902,4.488102339,0.95,median,qi
121,sv_lMTRUE,0.89025943,0.69659163425,1.1135493077499998,0.95,median,qi
121,t0,0.173845095,0.06808025150000001,0.361680689,0.95,median,qi
121,v_Slearned_lMFALSE,3.499140915,2.46087488275,4.44352769125,0.95,median,qi
121,v_Slearned_lMTRUE,3.91652705,2.9512062352500004,4.806340989500001,0.95,median,qi
121,v_Snovel_lMFALSE,3.1190252149999997,2.1916293322500002,4.01834294825,0.95,median,qi
121,v_Snovel_lMTRUE,4.327427905,3.2694946315,5.28848678375,0.95,median,qi
124,A,0.722208355,0.24066821324999998,2.32259481125,0.95,median,qi
124,B_lRlearned,1.3692084549999999,0.7545512870000003,2.09426423525,0.95,median,qi
124,B_lRnovel,1.4938841699999998,0.8413826212500001,2.2459082945,0.95,median,qi
124,sv_lMTRUE,0.968055805,0.78808942375,1.18724602475,0.95,median,qi
124,t0,0.22397691,0.10829750875000002,0.34991841775,0.95,median,qi
124,v_Slearned_lMFALSE,2.4046883,1.4379320835,3.61397497775,0.95,median,qi
124,v_Slearned_lMTRUE,2.5053678550000003,1.56161072325,3.6773651362499997,0.95,median,qi
124,v_Snovel_lMFALSE,1.925741425,0.8916752175000001,3.0812740472499995,0.95,median,qi
124,v_Snovel_lMTRUE,2.92359762,1.97503020125,4.159309198499999,0.95,median,qi
126,A,1.1919561650000001,0.27504114850000005,4.20133958525,0.95,median,qi
126,B_lRlearned,1.770471665,1.08367545925,2.3740838995,0.95,median,qi
126,B_lRnovel,2.259231525,1.44989381725,2.9826937785,0.95,median,qi
126,sv_lMTRUE,0.86176785,0.6956681955,1.089429534,0.95,median,qi
126,t0,0.114528605,0.055370652,0.271883352,0.95,median,qi
126,v_Slearned_lMFALSE,2.44341895,1.4032404045,4.00507513375,0.95,median,qi
126,v_Slearned_lMTRUE,2.51612553,1.564859664,4.05703136075,0.95,median,qi
126,v_Snovel_lMFALSE,2.065385745,1.0019955937500002,3.6215945300000003,0.95,median,qi
126,v_Snovel_lMTRUE,2.9011531550000003,1.905014334,4.45977576275,0.95,median,qi
127,A,3.239131705,1.5325462300000001,4.392970174999999,0.95,median,qi
127,B_lRlearned,2.341505845,1.3706663982500003,3.2391312299999995,0.95,median,qi
127,B_lRnovel,2.8527510649999996,1.7589353150000004,3.889042264749999,0.95,median,qi
127,sv_lMTRUE,0.8697259850000001,0.668304878,1.1141875385,0.95,median,qi
127,t0,0.22022639,0.08012695550000001,0.39764645275,0.95,median,qi
127,v_Slearned_lMFALSE,3.547689235,2.548040862,4.4755403199999995,0.95,median,qi
127,v_Slearned_lMTRUE,4.06553554,3.12229944925,4.8979259595,0.95,median,qi
127,v_Snovel_lMFALSE,3.1055836699999997,2.2005927567500003,3.9535101717499996,0.95,median,qi
127,v_Snovel_lMTRUE,4.45582259,3.4236892924999998,5.390883758249999,0.95,median,qi
129,A,1.00270909,0.33397616525000007,2.5300736369999997,0.95,median,qi
129,B_lRlearned,2.193529195,1.29416567925,2.9974362364999996,0.95,median,qi
129,B_lRnovel,3.18040564,2.0172721005,4.24238615975,0.95,median,qi
129,sv_lMTRUE,0.9257308200000001,0.750457924,1.14347643475,0.95,median,qi
129,t0,0.209929065,0.08906674725000002,0.38253213599999997,0.95,median,qi
129,v_Slearned_lMFALSE,2.903464035,1.8653178637500003,3.93957688275,0.95,median,qi
129,v_Slearned_lMTRUE,3.238982045,2.387937285,4.199695276,0.95,median,qi
129,v_Snovel_lMFALSE,2.4372225,1.5723382330000004,3.3524405239999995,0.95,median,qi
129,v_Snovel_lMTRUE,3.60952644,2.5941538915000004,4.66243258,0.95,median,qi
130,A,0.99649825,0.3829888125000001,2.08019203325,0.95,median,qi
130,B_lRlearned,1.73567851,1.0276990360000002,2.4286421837499996,0.95,median,qi
130,B_lRnovel,2.2562013,1.40881578225,3.109778296499999,0.95,median,qi
130,sv_lMTRUE,0.821624165,0.662719916,1.0070205792499998,0.95,median,qi
130,t0,0.20107469500000003,0.09134672,0.34349905325,0.95,median,qi
130,v_Slearned_lMFALSE,2.501051455,1.5819802680000004,3.4628497114999996,0.95,median,qi
130,v_Slearned_lMTRUE,2.97945701,2.20189958875,3.82358566975,0.95,median,qi
130,v_Snovel_lMFALSE,2.285915365,1.4720899667500005,3.15477053975,0.95,median,qi
130,v_Snovel_lMTRUE,3.16188763,2.2913194825,4.130345967,0.95,median,qi
132,A,3.294484395,1.8704377845000002,4.529778468,0.95,median,qi
132,B_lRlearned,2.750329995,1.6375797892500001,3.7226528924999998,0.95,median,qi
